epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
11,9,139,0.08968031,1.87859476
11,9,139,0.08968031,1.87859476
11,10,140,3.27343249,2.08309901
11,10,140,3.27343249,2.08309901
11,10,140,3.27343249,2.08309901
11,10,140,3.27343249,2.08309901
11,11,141,0.80533290,1.79916909
11,11,141,0.80533290,1.79916909
11,11,141,0.80533290,1.79916909
11,11,141,0.80533290,1.79916909
11,12,142,2.22132516,1.76295135
11,12,142,2.22132516,1.76295135
11,12,142,2.22132516,1.76295135
11,12,142,2.22132516,1.76295135
11,13,143,0.50795591,1.37954535
11,13,143,0.50795591,1.37954535
11,13,143,0.50795591,1.37954535
11,13,143,0.50795591,1.37954535
12,1,144,2.98462677,1.95853465
12,1,144,2.98462677,1.95853465
12,1,144,2.98462677,1.95853465
12,1,144,2.98462677,1.95853465
12,2,145,2.98531508,1.90091116
12,2,145,2.98531508,1.90091116
12,2,145,2.98531508,1.90091116
12,2,145,2.98531508,1.90091116
12,3,146,1.73628068,2.08710072
12,3,146,1.73628068,2.08710072
12,3,146,1.73628068,2.08710072
12,3,146,1.73628068,2.08710072
12,4,147,1.11297643,1.86543097
12,4,147,1.11297643,1.86543097
12,4,147,1.11297643,1.86543097
12,4,147,1.11297643,1.86543097
12,5,148,2.66424656,2.29668911
12,5,148,2.66424656,2.29668911
12,5,148,2.66424656,2.29668911
12,5,148,2.66424656,2.29668911
12,6,149,1.39965594,1.97969494
12,6,149,1.39965594,1.97969494
12,6,149,1.39965594,1.97969494
12,6,149,1.39965594,1.97969494
12,7,150,-0.26456803,1.32971832
12,7,150,-0.26456803,1.32971832
12,7,150,-0.26456803,1.32971832
12,7,150,-0.26456803,1.32971832
12,8,151,1.79617453,1.34169708
12,8,151,1.79617453,1.34169708
12,8,151,1.79617453,1.34169708
12,8,151,1.79617453,1.34169708
12,9,152,2.41242456,1.60158671
12,9,152,2.41242456,1.60158671
12,9,152,2.41242456,1.60158671
12,9,152,2.41242456,1.60158671
12,10,153,2.11782289,1.49230198
12,10,153,2.11782289,1.49230198
12,10,153,2.11782289,1.49230198
12,10,153,2.11782289,1.49230198
12,11,154,1.82197011,1.57676481
12,11,154,1.82197011,1.57676481
12,11,154,1.82197011,1.57676481
12,11,154,1.82197011,1.57676481
12,12,155,1.70918226,1.97151487
12,12,155,1.70918226,1.97151487
12,12,155,1.70918226,1.97151487
12,12,155,1.70918226,1.97151487
12,13,156,0.62971592,1.73822315
12,13,156,0.62971592,1.73822315
12,13,156,0.62971592,1.73822315
12,13,156,0.62971592,1.73822315
13,1,157,2.58205318,1.77214887
13,1,157,2.58205318,1.77214887
13,1,157,2.58205318,1.77214887
13,1,157,2.58205318,1.77214887
13,2,158,1.55846596,1.66027749
13,2,158,1.55846596,1.66027749
13,2,158,1.55846596,1.66027749
