epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
3,3,29,1.74111295,1.75186682
3,3,29,1.74111295,1.75186682
3,3,29,1.74111295,1.75186682
3,3,29,1.74111295,1.75186682
3,4,30,1.72013760,1.50853972
3,4,30,1.72013760,1.50853972
3,4,30,1.72013760,1.50853972
3,4,30,1.72013760,1.50853972
3,5,31,0.84528685,1.13554735
3,5,31,0.84528685,1.13554735
3,5,31,0.84528685,1.13554735
3,5,31,0.84528685,1.13554735
3,6,32,0.87358844,1.38006749
3,6,32,0.87358844,1.38006749
3,6,32,0.87358844,1.38006749
3,6,32,0.87358844,1.38006749
3,7,33,2.94157481,1.62434013
3,7,33,2.94157481,1.62434013
3,7,33,2.94157481,1.62434013
3,7,33,2.94157481,1.62434013
3,8,34,0.25861281,1.32784010
3,8,34,0.25861281,1.32784010
3,8,34,0.25861281,1.32784010
3,8,34,0.25861281,1.32784010
3,9,35,0.74373746,1.13256007
3,9,35,0.74373746,1.13256007
3,9,35,0.74373746,1.13256007
3,9,35,0.74373746,1.13256007
3,10,36,2.08648682,1.38080007
3,10,36,2.08648682,1.38080007
3,10,36,2.08648682,1.38080007
3,10,36,2.08648682,1.38080007
3,11,37,1.60628724,1.52733983
3,11,37,1.60628724,1.52733983
3,11,37,1.60628724,1.52733983
3,11,37,1.60628724,1.52733983
3,12,38,1.46651173,1.23232721
3,12,38,1.46651173,1.23232721
3,13,39,2.44784927,1.67017450
3,12,38,1.46651173,1.23232721
3,12,38,1.46651173,1.23232721
3,13,39,2.44784927,1.67017450
3,13,39,2.44784927,1.67017450
3,13,39,2.44784927,1.67017450
4,1,40,2.33761263,1.98894954
4,1,40,2.33761263,1.98894954
4,1,40,2.33761263,1.98894954
4,1,40,2.33761263,1.98894954
4,2,41,1.95288634,1.96222944
4,2,41,1.95288634,1.96222944
4,2,41,1.95288634,1.96222944
4,2,41,1.95288634,1.96222944
4,3,42,1.85868776,2.01270955
4,3,42,1.85868776,2.01270955
4,3,42,1.85868776,2.01270955
4,3,42,1.85868776,2.01270955
4,4,43,2.94652438,2.30871208
4,4,43,2.94652438,2.30871208
4,4,43,2.94652438,2.30871208
4,4,43,2.94652438,2.30871208
4,5,44,-0.25237584,1.76866705
4,5,44,-0.25237584,1.76866705
4,5,44,-0.25237584,1.76866705
4,5,44,-0.25237584,1.76866705
4,6,45,1.95654941,1.69245441
4,6,45,1.95654941,1.69245441
4,6,45,1.95654941,1.69245441
4,6,45,1.95654941,1.69245441
4,7,46,1.73987544,1.64985223
4,7,46,1.73987544,1.64985223
4,7,46,1.73987544,1.64985223
4,7,46,1.73987544,1.64985223
4,8,47,1.48617578,1.57534983
4,8,47,1.48617578,1.57534983
4,8,47,1.48617578,1.57534983
4,8,47,1.48617578,1.57534983
4,9,48,1.10882473,1.20780990
4,9,48,1.10882473,1.20780990
4,9,48,1.10882473,1.20780990
4,9,48,1.10882473,1.20780990
4,10,49,2.71631265,1.80154760
4,10,49,2.71631265,1.80154760
4,10,49,2.71631265,1.80154760
4,10,49,2.71631265,1.80154760
4,11,50,1.23011208,1.65626013
4,11,50,1.23011208,1.65626013
4,11,50,1.23011208,1.65626013
4,11,50,1.23011208,1.65626013
4,12,51,0.62113839,1.43251272
4,13,52,0.24507463,1.18429250
4,12,51,0.62113839,1.43251272
4,12,51,0.62113839,1.43251272
4,12,51,0.62113839,1.43251272
4,13,52,0.24507463,1.18429250
4,13,52,0.24507463,1.18429250
4,13,52,0.24507463,1.18429250
5,1,53,-0.85148656,0.79223024
5,1,53,-0.85148656,0.79223024
5,1,53,-0.85148656,0.79223024
5,1,53,-0.85148656,0.79223024
5,2,54,2.82037401,0.81304251
5,2,54,2.82037401,0.81304251
5,2,54,2.82037401,0.81304251
5,2,54,2.82037401,0.81304251
5,3,55,1.10633743,0.78828758
5,3,55,1.10633743,0.78828758
5,3,55,1.10633743,0.78828758
5,3,55,1.10633743,0.78828758
5,4,56,1.10879993,0.88581989
5,4,56,1.10879993,0.88581989
5,4,56,1.10879993,0.88581989
5,4,56,1.10879993,0.88581989
5,5,57,0.52956349,0.94271766
5,5,57,0.52956349,0.94271766
5,5,57,0.52956349,0.94271766
5,5,57,0.52956349,0.94271766
5,6,58,0.74372518,1.26176001
5,6,58,0.74372518,1.26176001
5,6,58,0.74372518,1.26176001
5,6,58,0.74372518,1.26176001
5,7,59,1.48009956,0.99370512
5,7,59,1.48009956,0.99370512
5,7,59,1.48009956,0.99370512
5,7,59,1.48009956,0.99370512
5,8,60,2.20654917,1.21374747
5,8,60,2.20654917,1.21374747
5,8,60,2.20654917,1.21374747
5,8,60,2.20654917,1.21374747
5,9,61,3.94271207,1.78052989
5,9,61,3.94271207,1.78052989
5,9,61,3.94271207,1.78052989
5,9,61,3.94271207,1.78052989
5,10,62,1.24730098,1.92407739
5,10,62,1.24730098,1.92407739
5,10,62,1.24730098,1.92407739
5,10,62,1.24730098,1.92407739
5,11,63,4.31399918,2.63813219
5,11,63,4.31399918,2.63813219
5,11,63,4.31399918,2.63813219
5,11,63,4.31399918,2.63813219
5,12,64,1.12855053,2.56782238
5,12,64,1.12855053,2.56782238
5,13,65,2.95274925,2.71706240
5,12,64,1.12855053,2.56782238
5,12,64,1.12855053,2.56782238
5,13,65,2.95274925,2.71706240
5,13,65,2.95274925,2.71706240
5,13,65,2.95274925,2.71706240
6,1,66,2.21643686,2.37180736
6,1,66,2.21643686,2.37180736
6,1,66,2.21643686,2.37180736
6,1,66,2.21643686,2.37180736
6,2,67,2.21144962,2.56463709
6,2,67,2.21144962,2.56463709
6,2,67,2.21144962,2.56463709
6,2,67,2.21144962,2.56463709
6,3,68,0.38475105,1.77878746
6,3,68,0.38475105,1.77878746
6,3,68,0.38475105,1.77878746
6,3,68,0.38475105,1.77878746
6,4,69,2.10751200,1.97457976
6,4,69,2.10751200,1.97457976
6,4,69,2.10751200,1.97457976
6,4,69,2.10751200,1.97457976
6,5,70,1.49237561,1.68250503
6,5,70,1.49237561,1.68250503
6,5,70,1.49237561,1.68250503
6,5,70,1.49237561,1.68250503
6,6,71,1.49123693,1.53746504
6,6,71,1.49123693,1.53746504
6,6,71,1.49123693,1.53746504
6,6,71,1.49123693,1.53746504
6,7,72,1.98621225,1.49241757
6,7,72,1.98621225,1.49241757
6,7,72,1.98621225,1.49241757
6,7,72,1.98621225,1.49241757
6,8,73,0.75721395,1.56691015
6,8,73,0.75721395,1.56691015
6,8,73,0.75721395,1.56691015
6,8,73,0.75721395,1.56691015
6,9,74,0.48521134,1.24245002
6,9,74,0.48521134,1.24245002
6,9,74,0.48521134,1.24245002
6,9,74,0.48521134,1.24245002
6,10,75,0.99855113,1.14368512
6,10,75,0.99855113,1.14368512
6,10,75,0.99855113,1.14368512
6,10,75,0.99855113,1.14368512
6,11,76,1.84757519,1.21495277
6,11,76,1.84757519,1.21495277
6,11,76,1.84757519,1.21495277
6,11,76,1.84757519,1.21495277
6,12,77,2.56169939,1.33005020
6,12,77,2.56169939,1.33005020
6,13,78,3.41072321,1.86075205
6,12,77,2.56169939,1.33005020
6,12,77,2.56169939,1.33005020
6,13,78,3.41072321,1.86075205
6,13,78,3.41072321,1.86075205
6,13,78,3.41072321,1.86075205
7,1,79,0.74370039,1.91244986
7,1,79,0.74370039,1.91244986
7,1,79,0.74370039,1.91244986
7,1,79,0.74370039,1.91244986
7,2,80,-0.11622594,1.68949445
7,2,80,-0.11622594,1.68949445
7,2,80,-0.11622594,1.68949445
7,2,80,-0.11622594,1.68949445
7,3,81,0.14466374,1.34891216
7,3,81,0.14466374,1.34891216
7,3,81,0.14466374,1.34891216
7,3,81,0.14466374,1.34891216
7,4,82,2.59985137,1.35654255
7,4,82,2.59985137,1.35654255
7,4,82,2.59985137,1.35654255
7,4,82,2.59985137,1.35654255
7,5,83,0.74491316,0.82338054
7,5,83,0.74491316,0.82338054
7,5,83,0.74491316,0.82338054
7,5,83,0.74491316,0.82338054
7,6,84,1.35387444,0.94541535
7,6,84,1.35387444,0.94541535
7,6,84,1.35387444,0.94541535
7,6,84,1.35387444,0.94541535
7,7,85,1.96887493,1.36243553
7,7,85,1.96887493,1.36243553
7,7,85,1.96887493,1.36243553
7,7,85,1.96887493,1.36243553
7,8,86,2.56421137,1.84634506
7,8,86,2.56421137,1.84634506
7,8,86,2.56421137,1.84634506
7,8,86,2.56421137,1.84634506
7,9,87,0.98013711,1.52240220
7,9,87,0.98013711,1.52240220
7,9,87,0.98013711,1.52240220
7,9,87,0.98013711,1.52240220
7,10,88,1.38827693,1.65107496
7,10,88,1.38827693,1.65107496
7,10,88,1.38827693,1.65107496
7,10,88,1.38827693,1.65107496
7,11,89,1.83043575,1.74638722
7,11,89,1.83043575,1.74638722
7,11,89,1.83043575,1.74638722
7,11,89,1.83043575,1.74638722
7,12,90,-0.48271155,1.25606992
7,13,91,1.45052326,1.03333230
7,12,90,-0.48271155,1.25606992
7,12,90,-0.48271155,1.25606992
7,12,90,-0.48271155,1.25606992
7,13,91,1.45052326,1.03333230
7,13,91,1.45052326,1.03333230
7,13,91,1.45052326,1.03333230
8,1,92,0.26108783,0.88952245
8,1,92,0.26108783,0.88952245
8,1,92,0.26108783,0.88952245
8,1,92,0.26108783,0.88952245
8,2,93,0.75842673,0.76355240
8,2,93,0.75842673,0.76355240
8,2,93,0.75842673,0.76355240
8,2,93,0.75842673,0.76355240
8,3,94,0.47906107,0.49327747
8,3,94,0.47906107,0.49327747
8,3,94,0.47906107,0.49327747
8,3,94,0.47906107,0.49327747
