epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
epoch,iteration_in_epoch,global_iteration,reward,rolling_reward_5
5,5,57,1.22881281,1.32317463
5,4,56,1.10512459,1.46946691
5,4,56,1.10512459,1.46946691
5,5,57,1.22881281,1.32317463
5,6,58,1.71154904,1.25064970
5,5,57,1.22881281,1.32317463
5,5,57,1.22881281,1.32317463
5,6,58,1.71154904,1.25064970
5,7,59,1.56808591,1.17319952
5,6,58,1.71154904,1.25064970
5,6,58,1.71154904,1.25064970
5,7,59,1.56808591,1.17319952
5,8,60,0.49013668,1.22074181
5,7,59,1.56808591,1.17319952
5,7,59,1.56808591,1.17319952
5,8,60,0.49013668,1.22074181
5,9,61,0.12497510,1.02471191
5,8,60,0.49013668,1.22074181
5,8,60,0.49013668,1.22074181
5,9,61,0.12497510,1.02471191
5,10,62,1.49361300,1.07767195
5,9,61,0.12497510,1.02471191
5,9,61,0.12497510,1.02471191
5,10,62,1.49361300,1.07767195
5,11,63,2.58892441,1.25314702
5,10,62,1.49361300,1.07767195
5,10,62,1.49361300,1.07767195
5,11,63,2.58892441,1.25314702
5,11,63,2.58892441,1.25314702
5,12,64,-0.35516247,0.86849734
5,11,63,2.58892441,1.25314702
5,13,65,0.50730073,0.87193016
5,12,64,-0.35516247,0.86849734
5,12,64,-0.35516247,0.86849734
5,12,64,-0.35516247,0.86849734
5,13,65,0.50730073,0.87193016
5,13,65,0.50730073,0.87193016
5,13,65,0.50730073,0.87193016
6,1,66,1.22514975,1.09196509
6,2,67,-1.10879993,0.57148250
6,1,66,1.22514975,1.09196509
6,1,66,1.22514975,1.09196509
6,1,66,1.22514975,1.09196509
6,3,68,3.31656194,0.71701000
6,2,67,-1.10879993,0.57148250
6,2,67,-1.10879993,0.57148250
6,2,67,-1.10879993,0.57148250
6,4,69,3.32644963,1.45333242
6,3,68,3.31656194,0.71701000
6,3,68,3.31656194,0.71701000
6,3,68,3.31656194,0.71701000
6,5,70,1.36249995,1.62437227
6,4,69,3.32644963,1.45333242
6,4,69,3.32644963,1.45333242
6,4,69,3.32644963,1.45333242
6,6,71,1.84023678,1.74738967
6,5,70,1.36249995,1.62437227
6,5,70,1.36249995,1.62437227
6,5,70,1.36249995,1.62437227
6,7,72,2.10872459,2.39089458
6,6,71,1.84023678,1.74738967
6,6,71,1.84023678,1.74738967
6,6,71,1.84023678,1.74738967
6,8,73,0.99128693,1.92583958
6,7,72,2.10872459,2.39089458
6,7,72,2.10872459,2.39089458
6,7,72,2.10872459,2.39089458
6,9,74,0.13723871,1.28799739
6,8,73,0.99128693,1.92583958
6,8,73,0.99128693,1.92583958
6,8,73,0.99128693,1.92583958
6,10,75,2.47991276,1.51147996
6,9,74,0.13723871,1.28799739
6,9,74,0.13723871,1.28799739
6,9,74,0.13723871,1.28799739
6,11,76,3.33259988,1.80995257
6,10,75,2.47991276,1.51147996
6,10,75,2.47991276,1.51147996
6,10,75,2.47991276,1.51147996
6,12,77,1.72753751,1.73371516
6,11,76,3.33259988,1.80995257
6,11,76,3.33259988,1.80995257
6,11,76,3.33259988,1.80995257
6,13,78,1.01955152,1.73936808
6,12,77,1.72753751,1.73371516
6,12,77,1.72753751,1.73371516
6,12,77,1.72753751,1.73371516
7,1,79,0.86376262,1.88467286
6,13,78,1.01955152,1.73936808
6,13,78,1.01955152,1.73936808
6,13,78,1.01955152,1.73936808
7,2,80,2.69046116,1.92678254
7,1,79,0.86376262,1.88467286
7,1,79,0.86376262,1.88467286
7,1,79,0.86376262,1.88467286
7,3,81,0.89208895,1.43868035
7,2,80,2.69046116,1.92678254
7,2,80,2.69046116,1.92678254
7,2,80,2.69046116,1.92678254
7,4,82,1.11745012,1.31666287
7,3,81,0.89208895,1.43868035
7,3,81,0.89208895,1.43868035
7,3,81,0.89208895,1.43868035
7,5,83,2.58026171,1.62880491
7,4,82,1.11745012,1.31666287
7,4,82,1.11745012,1.31666287
7,4,82,1.11745012,1.31666287
7,6,84,0.74994969,1.60604233
7,5,83,2.58026171,1.62880491
7,5,83,2.58026171,1.62880491
7,5,83,2.58026171,1.62880491
7,7,85,1.94913673,1.45777744
7,6,84,0.74994969,1.60604233
7,6,84,0.74994969,1.60604233
7,6,84,0.74994969,1.60604233
7,8,86,1.10394895,1.50014944
7,7,85,1.94913673,1.45777744
7,7,85,1.94913673,1.45777744
7,7,85,1.94913673,1.45777744
7,9,87,1.36611342,1.54988210
7,8,86,1.10394895,1.50014944
7,8,86,1.10394895,1.50014944
7,8,86,1.10394895,1.50014944
7,10,88,0.73878765,1.18158729
7,9,87,1.36611342,1.54988210
7,9,87,1.36611342,1.54988210
7,9,87,1.36611342,1.54988210
7,11,89,1.48005009,1.32760737
7,10,88,0.73878765,1.18158729
7,10,88,0.73878765,1.18158729
7,10,88,0.73878765,1.18158729
7,12,90,2.32044864,1.40186975
7,11,89,1.48005009,1.32760737
7,11,89,1.48005009,1.32760737
7,11,89,1.48005009,1.32760737
7,13,91,3.43777514,1.86863499
7,12,90,2.32044864,1.40186975
7,12,90,2.32044864,1.40186975
7,12,90,2.32044864,1.40186975
8,1,92,0.98387432,1.79218717
7,13,91,3.43777514,1.86863499
7,13,91,3.43777514,1.86863499
7,13,91,3.43777514,1.86863499
8,2,93,0.62123740,1.76867712
8,1,92,0.98387432,1.79218717
